City,Pending,Rejected,Verified,address,admissions_email,admissions_page,business_name,category,city,completeness_score,confidence_score,contact_page,country,coverImage,coverimage,createdAt,created_at,created_by_agent,data_last_verified_date,data_quality,dedupe_key,description,descriptionAr,descriptionKu,descriptionar,descriptionku,distance,email,external_id,external_source_id,facebook,fsq_id,governorate,governorate_seed,id,imageUrl,imageurl,instagram,institution_id,institution_name,institution_type,isFeatured,isPremium,isVerified,is_active,is_suspicious,last_seen_at,lat,latitude,linkedin,lng,longitude,main_email,main_phone,maps_url,name,nameAr,nameKu,name_en,namear,nameku,needs_review,normalized_address,normalized_facebook,normalized_instagram,normalized_name,normalized_phone,normalized_website,notes,official_source_1,official_source_2,official_source_3,official_website,openHours,openhours,original_phone,phone,phone_status,priceRange,pricerange,public_private,rating,raw_data,registrar_email,registrar_page,reviewCount,scraped_at,search_tags,source,source_confidence,source_file,source_name,status,subcategory,tags,telegram,type,updated_at,verification_status,verified,website,whatsapp,whatsapp_public_link,x_twitter,youtube,﻿name
,,,,زيونة,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:11.956006+00,,,partial,,,,,,,,,,,,,Baghdad,,4400258d-9c99-4647-a6b4-237e78941d57,,,,,,,,,,,True,,,33.32238980,,,44.45843520,,,,سناب فود - زيونة,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سناب فود - زيونة"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""زيونة"", ""addr:neighbourhood:en"": ""Zayona""}",,,,2026-04-02 19:30:11.956006+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:11.956006+00,,false,,,,,,
,,,,,,,,Cafe,أربيل,,,,Iraq,,,,2026-04-02 12:21:56.39034+00,,,partial,,,,,,,,,,,,,Erbil,,44071721-3c8a-4262-90be-fbc9b22ef32a,,,,,,,,,,,True,,,36.12803860,,,44.01325270,,,,سەمونخانەی بژار,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سەمونخانەی بژار"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""payment:cash"": ""yes""}",,,,2026-04-02 12:21:56.39034+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:56.39034+00,,false,,,,,,
,,,,,,,,Cafe,أربيل,,,,Iraq,,,,2026-04-02 12:21:56.39034+00,,,partial,,,,,,,,,,,,,Erbil,,442687c0-7441-47bd-822c-6d37f197b3d1,,,,,,,,,,,True,,,36.12081560,,,43.96907780,,,,taza,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""taza"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:ar"": ""taza"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}",,,,2026-04-02 12:21:56.39034+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:56.39034+00,,false,,,,,,
,,,,,,,,Cafe,Erbil,,,,Iraq,,,,2026-04-02 12:21:56.39034+00,,,partial,,,,,,,,,,,,,Erbil,,442bda19-af56-4da8-803e-8ea2e0fbee32,,,,,,,,,,,True,,,36.11576730,,,43.96786280,,,,zyuar,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""zyuar"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:ar"": ""zyuar""}",,,,2026-04-02 12:21:56.39034+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:56.39034+00,,false,,,,,,
,,,,شارع فلسطين,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:14.705328+00,,,real,,,,,,,,,,,,,Baghdad,,4431e8c6-2b40-469c-a6d8-162c4e97cb61,,,,,,,,,,,True,,,33.36773200,,,44.40633650,,,,شاورما ابو العبد - شارع فلسطين,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""شاورما ابو العبد - شارع فلسطين"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""شارع فلسطين"", ""addr:neighbourhood:en"": ""Palestine St.""}",,,,2026-04-02 19:30:14.705328+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:14.705328+00,,false,,,,,,
,,,,الكرادة,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:09.208426+00,,,real,,,,,,,,,,,,,Baghdad,,443a7f36-57fe-4ddb-81d2-ba2c0671f149,,,,,,,,,,,True,,,33.30752780,,,44.45197110,,,,بيت اهلنا,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""بيت اهلنا"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الكرادة"", ""addr:neighbourhood:en"": ""Karrada""}",,,,2026-04-02 19:30:09.208426+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:09.208426+00,,false,,,,,,
,,,,316-13,,,,Restaurant,سولەیمانی,,,,Iraq,,,,2026-04-02 16:34:53.314024+00,,,partial,,,,,,,,,osm_node_8477099406,,,osm_node_8477099406,Sulaymaniyah,,4456e547-a58c-41e7-a565-f01f0ead60d4,,,,,,,,,,,True,,,35.53814890,,,45.44828740,,,,pizza pavel,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""pizza pavel"", ""_extra"": {""cuisine"": ""pizza"", ""postcode"": ""46001"", ""all_phones"": [], ""opening_hours"": ""Mo-Su 09:00-21:00""}, ""amenity"": ""fast_food"", ""cuisine"": ""pizza"", ""addr:city"": ""سولەیمانی"", ""addr:street"": ""316-13"", ""addr:postcode"": ""46001"", ""opening_hours"": ""Mo-Su 09:00-21:00""}",,,,2026-04-02 16:34:53.314024+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 16:34:53.314024+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:14.705328+00,,,partial,,,,,,,,,,,,,Baghdad,,446cf5c2-df77-4baf-9cc7-844efe262f87,,,,,,,,,,,True,,,33.38844850,,,44.36789040,,,,مطعم البطاح,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مطعم البطاح"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}",,,,2026-04-02 19:30:14.705328+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:14.705328+00,,false,,,,,,
,,,,المنصور,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:03.79537+00,,,real,,,,,,,,,,,,,Baghdad,,4473370a-afa3-46c8-a639-04799292fd7d,,,,,,,,,,,True,,,33.31086000,,,44.33935700,,,,الو بيتزا,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""الو بيتزا"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""المنصور"", ""addr:neighbourhood:en"": ""Al-Mansoor""}",,,,2026-04-02 19:30:03.79537+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:03.79537+00,,false,,,,,,
,,,,Ibn Khalakan Mosque,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6535915688,,,osm_node_6535915688,Erbil,,45158b33-55ca-481f-834b-ab9fbd7a2076,,,,,,,,,,,True,,,36.16663440,,,44.05293060,,,,ماركيت صوفي فرج,,,Sofi faraj,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ماركيت صوفي فرج"", ""shop"": ""supermarket"", ""_extra"": {""name_ku"": ""Sofi ferec"", ""all_phones"": []}, ""name:en"": ""Sofi faraj"", ""name:ku"": ""Sofi ferec"", ""addr:street"": ""Ibn Khalakan Mosque""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_11951810482,,,osm_node_11951810482,Basra,,4521be7a-d79f-4f55-80f3-8a5da35b8ca6,,,,,,,,,,,True,,,30.46212160,,,47.79209170,,,,كوفي الجمرة,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""كوفي الجمرة"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_6622543184,,,osm_node_6622543184,Erbil,,45841e4b-fbdf-4000-9843-cd8d70022cdf,,,,,,,,,,,True,,,36.16336210,,,44.00553190,,,,ماركيت ريبوار,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ماركيت ريبوار"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,99zanko nzek gas sangar,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_11657148686,,,osm_node_11657148686,Erbil,,45999ea8-6ce8-4bae-9abb-cdbc0d2637b7,,,,,,,,,,,True,,,36.15514400,,,44.01328700,,,,market malak,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""market malak"", ""shop"": ""convenience"", ""_extra"": {""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:full"": ""99zanko nzek gas sangar"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Cafe,سلێمانی,,,,Iraq,,,,2026-04-02 11:32:19.844213+00,,,partial,,,,,,,,,,,,,Sulaymaniyah,,45a75f3b-ec97-4fad-9764-2be3de359a7e,,,,,,,,,,,True,,,35.56094000,,,45.40362200,,,,کافتریا نیلە,,,Nila Cafe,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""کافتریا نیلە"", ""_extra"": {""name_ku"": ""کافتریای نیلە"", ""all_phones"": []}, ""amenity"": ""cafe"", ""name:ar"": ""کافتریا نیلە"", ""name:en"": ""Nila Cafe"", ""name:ku"": ""کافتریای نیلە"", ""addr:city"": ""سلێمانی""}",,,,2026-04-02 11:32:19.844213+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 11:32:19.844213+00,,false,,,,,,
,,,,,,,,Shop/Retail,Erbil,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_5279790123,,,osm_node_5279790123,Erbil,,45ae14d5-6e2e-46f9-88cf-d0dcdd17f564,,,,,,,,,,,True,,,36.21220040,,,44.03016580,,,,سوز ماركت,,,show market,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""سوز ماركت"", ""shop"": ""supermarket"", ""_extra"": {""name_ku"": ""شوو"", ""all_phones"": []}, ""name:ar"": ""شوو"", ""name:en"": ""show market"", ""name:ku"": ""شوو""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Restaurant,Sulaymaniyah,,,,Iraq,,,,2026-04-02 16:34:53.314024+00,,,partial,,,,,,,,,osm_node_9535760817,,,osm_node_9535760817,Sulaymaniyah,,45b6e7a4-dbce-4291-84e9-27308e56a45a,,,,,,,,,,,True,,,35.56046550,,,45.43113720,,,,GABO بيتزا و بركر,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""GABO بيتزا و بركر"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}",,,,2026-04-02 16:34:53.314024+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 16:34:53.314024+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_5101674923,,,osm_node_5101674923,Erbil,,45df4649-2260-42df-89a1-99a9f602afca,,,,,,,,,,,True,,,36.20466560,,,43.99163910,,,,هولاند بازار 8,,,Holland Bazar 8,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""هولاند بازار 8"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": [], ""opening_hours"": ""24/7""}, ""source"": ""local knowledge"", ""name:ar"": ""هولاند بازار 8"", ""name:en"": ""Holland Bazar 8"", ""addr:city"": ""أربيل"", ""kids_area"": ""no"", ""addr:state"": ""محافظة أربيل"", ""check_date"": ""2024-05-15"", ""second_hand"": ""no"", ""addr:country"": ""IQ"", ""currency:EUR"": ""yes"", ""currency:IQD"": ""yes"", ""currency:USD"": ""yes"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001"", ""kids_area:fee"": ""no"", ""opening_hours"": ""24/7"", ""changing_table"": ""no"", ""internet_access"": ""no"", ""air_conditioning"": ""yes"", ""kids_area:indoor"": ""no"", ""kids_area:outdoor"": ""no"", ""kids_area:supervised"": ""no""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:02.402998+00,,,partial,,,,,,,,,,,,,Baghdad,,45e1f958-7c69-4745-b083-fa0c75d0697f,,,,,,,,,,,True,,,33.34264420,,,44.27432570,,,,حلويات بيت العسل,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""حلويات بيت العسل"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""name:ar"": ""حلويات بيت العسل""}",,,,2026-04-02 19:30:02.402998+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:02.402998+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:05.185802+00,,,partial,,,,,,,,,,,,,Baghdad,,45fc3731-1630-48b5-ad1a-b9cff686dada,,,,,,,,,,,True,,,33.32784220,,,44.33815730,,,,صباح العربي,,,Sabah alarabi,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""صباح العربي"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""name:en"": ""Sabah alarabi""}",,,,2026-04-02 19:30:05.185802+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:05.185802+00,,false,,,,,,
,,,,,,,,Cafe,Erbil,,,,Iraq,,,,2026-04-02 12:21:58.724853+00,,,partial,,,,,,,,,,,,,Erbil,,461d2a8b-6fa7-4301-aef3-9439a56059eb,,,,,,,,,,,True,,,36.16826740,,,44.06256760,,,,مخبز باكوور,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مخبز باكوور"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}}",,,,2026-04-02 12:21:58.724853+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:58.724853+00,,false,,,,,,
,,,,اليرموك,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:01.461163+00,,,real,,,,,,,,,,,,,Baghdad,,46344dd1-b64b-46b0-8d02-acb3d0a0226e,,,,,,,,,,,True,,,33.30168200,,,44.33731200,,,,جوني روكتس,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""جوني روكتس"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""اليرموك"", ""addr:neighbourhood:en"": ""Yarmouk""}",,,,2026-04-02 19:30:01.461163+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:01.461163+00,,false,,,,,,
,,,,,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_11891228158,,,osm_node_11891228158,Basra,,4638f202-06ba-4ce3-9226-c091c21bed8b,,,,,,,,,,,True,,,30.51814730,,,47.81531330,,,,تروي كافية,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""تروي كافية"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_11951810472,,,osm_node_11951810472,Basra,,4680458f-dc70-4f3e-b346-56e55ec2bf4b,,,,,,,,,,,True,,,30.50357710,,,47.77847890,,,,كوفي شوب بيت جدي,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""كوفي شوب بيت جدي"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:30:04.728449+00,,,partial,,,,,,,,,,,,,Baghdad,,4686735c-0556-4681-9de0-ef301784cff7,,,,,,,,,,,True,,,33.32153650,,,44.33795370,,,,مطعم هيل وزعفران,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مطعم هيل وزعفران"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}",,,,2026-04-02 19:30:04.728449+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:04.728449+00,,false,,,,,,
,,,,الكرادة,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:08.257472+00,,,real,,,,,,,,,,,,,Baghdad,,46a8434e-84d7-4263-b23d-2a078503e5dd,,,,,,,,,,,True,,,33.29465290,,,44.41253940,,,,مستر كباب - الكرادة,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مستر كباب - الكرادة"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""الكرادة"", ""addr:neighbourhood:en"": ""Karrada""}",,,,2026-04-02 19:30:08.257472+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:08.257472+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_8286183317,,,osm_node_8286183317,Erbil,,46b3406c-88f9-4f22-a44a-dbf964d55fee,,,,,,,,,,,True,,,36.21635290,,,43.98730120,,,,ناز ناز,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ناز ناز"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
,,,,المنصور,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:04.728449+00,,,real,,,,,,,,,,,,,Baghdad,,471b026f-d120-41d4-a414-f01b37f0f07f,,,,,,,,,,,True,,,33.31739080,,,44.33650730,,,,كرسبي كوو,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""كرسبي كوو"", ""_extra"": {""all_phones"": []}, ""amenity"": ""fast_food"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""المنصور"", ""addr:neighbourhood:en"": ""Al-Mansoor""}",,,,2026-04-02 19:30:04.728449+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:04.728449+00,,false,,,,,,
,,,,قضاء أربيل,,,,Cafe,أربيل,,,,Iraq,,,,2026-04-02 12:21:57.497447+00,,,real,,,,,,,,,,,,,Erbil,,47220e0a-e81b-432c-8b7c-1c7d180af3fa,,,,,,,,,,,True,,,36.19991040,,,44.00963550,,,,کافتریای شەوزەر,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""کافتریای شەوزەر"", ""_extra"": {""postcode"": ""44001"", ""all_phones"": []}, ""amenity"": ""cafe"", ""addr:city"": ""أربيل"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44001""}",,,,2026-04-02 12:21:57.497447+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:57.497447+00,,false,,,,,,
,,,,,,,,Restaurant,Sulaymaniyah,,,,Iraq,,,,2026-04-02 16:34:53.314024+00,,,partial,,,,,,,,,osm_node_6027113486,,,osm_node_6027113486,Sulaymaniyah,,4743a6a0-2bec-43e1-a51e-bccb47acc5ad,,,,,,,,,,,True,,,35.56751590,,,45.42449210,,,,چێشتخانەی سفرەچی,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""چێشتخانەی سفرەچی"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant""}",,,,2026-04-02 16:34:53.314024+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 16:34:53.314024+00,,false,,,,,,
,,,,,,,,Cafe,Basra,,,,Iraq,,,,2026-04-02 14:58:44.408976+00,,,partial,,,,,,,,,osm_node_12766682506,,,osm_node_12766682506,Basra,,4795245a-fa21-4272-831f-a1928ce55a7e,,,,,,,,,,,True,,,30.50455130,,,47.84581610,,,,Yummy cafe,,,Yummy cafe,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""Yummy cafe"", ""_extra"": {""all_phones"": []}, ""amenity"": ""cafe"", ""name:en"": ""Yummy cafe""}",,,,2026-04-02 14:58:44.408976+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 14:58:44.408976+00,,false,,,,,,
,,,,العامرية,,,,Restaurant,بغداد,,,,Iraq,,,,2026-04-02 19:30:00.031085+00,,,real,,,,,,,,,,,,,Baghdad,,47b91422-b716-4cb9-8895-604e85ce9d95,,,,,,,,,,,True,,,33.30067490,,,44.29734710,,,,مشويات تبارك الرحمن,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مشويات تبارك الرحمن"", ""_extra"": {""all_phones"": []}, ""amenity"": ""restaurant"", ""addr:city"": ""بغداد"", ""addr:country"": ""IQ"", ""addr:neighbourhood"": ""العامرية"", ""addr:neighbourhood:en"": ""Al-Ameryia""}",,,,2026-04-02 19:30:00.031085+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:30:00.031085+00,,false,,,,,,
,,,,شارع قطر الندى,,,,Restaurant,Baghdad,,,,Iraq,,,,2026-04-02 19:29:57.935548+00,,,real,,,,,,,,,,,,,Baghdad,,47df3aa1-0d65-4628-8b96-6f6ee1b1b4fd,,,,,,,,,,,True,,,33.24851460,,,44.33484820,,,,مطعم فاميلي تايم,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مطعم فاميلي تايم"", ""_extra"": {""all_phones"": [], ""opening_hours"": ""Mo-Su 09:00-22:00""}, ""amenity"": ""restaurant"", ""name:ar"": ""مطعم فاميلي تايم"", ""addr:street"": ""شارع قطر الندى"", ""opening_hours"": ""Mo-Su 09:00-22:00""}",,,,2026-04-02 19:29:57.935548+00,,osm,,iraqi_businesses_clean_rows.csv,,,restaurant,,,,2026-04-02 19:29:57.935548+00,,false,,,,,,
,,,,,,,,Cafe,Erbil,,,,Iraq,,,,2026-04-02 12:21:56.39034+00,,,partial,,,,,,,,,,,,,Erbil,,480a9307-67c6-45fc-9dcf-9eeaeb5773ab,,,,,,,,,,,True,,,36.11891360,,,43.96870740,,,,gula nergz,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""gula nergz"", ""shop"": ""bakery"", ""_extra"": {""all_phones"": []}, ""name:ar"": ""gula nergz""}",,,,2026-04-02 12:21:56.39034+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:56.39034+00,,false,,,,,,
,,,,قضاء أربيل,,,,Cafe,أربيل,,,,Iraq,,,,2026-04-02 12:21:58.015645+00,,,real,,,,,,,,,,,,,Erbil,,4818c5ca-6d31-400f-8631-05e7a7e9f6d1,,,,,,,,,,,True,,,36.23249900,,,43.98869500,,,,مقهى شعبي,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""مقهى شعبي"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""amenity"": ""cafe"", ""addr:city"": ""أربيل"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}",,,,2026-04-02 12:21:58.015645+00,,osm,,iraqi_businesses_clean_rows.csv,,,cafe,,,,2026-04-02 12:21:58.015645+00,,false,,,,,,
,,,,قضاء أربيل,,,,Shop/Retail,أربيل,,,,Iraq,,,,2026-04-02 08:33:20.356433+00,,,partial,,,,,,,,,osm_node_8226596227,,,osm_node_8226596227,Erbil,,487352a1-9688-4938-baaa-d8478fd513b2,,,,,,,,,,,True,,,36.23247620,,,43.99757290,,,,ئةنةس,,,,,,,,,,,,,,,,,,,,,,empty,,,,,"{""name"": ""ئةنةس"", ""shop"": ""supermarket"", ""_extra"": {""postcode"": ""44003"", ""all_phones"": []}, ""addr:city"": ""أربيل"", ""addr:town"": ""عنكاوا"", ""addr:state"": ""محافظة أربيل"", ""addr:country"": ""IQ"", ""addr:district"": ""قضاء أربيل"", ""addr:postcode"": ""44003"", ""addr:subdistrict"": ""ناحية عنكاوا""}",,,,2026-04-02 08:33:20.356433+00,,osm,,iraqi_businesses_clean_rows.csv,,,shop,,,,2026-04-02 08:33:20.356433+00,,false,,,,,,
